word,words_total_appear_in_group,words_total_in_group_without_stop_words,words_total_in_group_with_stop_words
casual,1,324979,395083
casualment,3,324979,395083
cat,1,324979,395083
cataclismico,1,324979,395083
catador,1,324979,395083
cataguas,1,324979,395083
catalao,1,324979,395083
catalogar,4,324979,395083
catapora,1,324979,395083
catar,3,324979,395083
catarata,8,324979,395083
catarinens,8,324979,395083
catarinenseo,1,324979,395083
catarino,31,324979,395083
cataro,1,324979,395083
catarro,1,324979,395083
catastrof,8,324979,395083
catastrofico,2,324979,395083
catedr,22,324979,395083
categoria,23,324979,395083
categoricament,4,324979,395083
categorico,5,324979,395083
catherin,2,324979,395083
cativeiro,1,324979,395083
cativo,1,324979,395083
catolico,30,324979,395083
catraca,1,324979,395083
catuaba,3,324979,395083
cauc,1,324979,395083
caucasiano,1,324979,395083
cauda,1,324979,395083
causadopor,1,324979,395083
causador,19,324979,395083
causal,1,324979,395083
causar,520,324979,395083
caustico,1,324979,395083
cautela,3,324979,395083
cautelar,3,324979,395083
cauteloso,1,324979,395083
cavalar,7,324979,395083
cavalcant,3,324979,395083
cavalet,1,324979,395083
cavallera,1,324979,395083
cavalo,2,324979,395083
cavanhaqu,1,324979,395083
cavar,2,324979,395083
caveira,1,324979,395083
cavern,1,324979,395083
caverna,5,324979,395083
caviar,8,324979,395083
cavidad,6,324979,395083
cavo,2,324979,395083
caxambu,2,324979,395083
caxambumg,1,324979,395083
caxia,6,324979,395083
cayman,3,324979,395083
cayo,1,324979,395083
cazaquistao,2,324979,395083
cb,1,324979,395083
cbda,2,324979,395083
cbf,17,324979,395083
cbn,75,324979,395083
cbo,3,324979,395083
cbpm,1,324979,395083
cc,1,324979,395083
cci,2,324979,395083
ccj,4,324979,395083
ccomer,1,324979,395083
ccr,1,324979,395083
cd,1,324979,395083
cdb,3,324979,395083
cdc,29,324979,395083
cdhm,3,324979,395083
cdhu,1,324979,395083
ce,27,324979,395083
ceab,1,324979,395083
ceadim,1,324979,395083
ceagesp,8,324979,395083
cear,104,324979,395083
ceara,1,324979,395083
cearauma,1,324979,395083
cearens,5,324979,395083
ceasa,12,324979,395083
ceb,1,324979,395083
cebdf,1,324979,395083
cebola,16,324979,395083
cecilia,1,324979,395083
ceda,10,324979,395083
ceder,8,324979,395083
cedido,4,324979,395083
cedula,65,324979,395083
cef,1,324979,395083
cefaleia,1,324979,395083
cegament,1,324979,395083
cegar,7,324979,395083
cego,11,324979,395083
cegueira,2,324979,395083
cei,5,324979,395083
ceifar,1,324979,395083
ceilandia,1,324979,395083
cel,2,324979,395083
cela,15,324979,395083
celebr,3,324979,395083
celebracao,13,324979,395083
celebrar,21,324979,395083
celebridad,8,324979,395083
celebro,1,324979,395083
celeiro,3,324979,395083
celepar,2,324979,395083
celesc,1,324979,395083
celest,1,324979,395083
celesti,2,324979,395083
celeular,1,324979,395083
celia,3,324979,395083
celio,2,324979,395083
celp,1,324979,395083
celsao,1,324979,395083
celsiu,8,324979,395083
celso,31,324979,395083
celula,55,324979,395083
celular,142,324979,395083
celulareso,1,324979,395083
celularhomem,1,324979,395083
celulari,1,324979,395083
celulastronco,1,324979,395083
cem,9,324979,395083
cemig,1,324979,395083
cemiteri,1,324979,395083
cemiterio,39,324979,395083
cena,104,324979,395083
cenario,28,324979,395083
cenario4,1,324979,395083
ceno,1,324979,395083
censur,1,324979,395083
censurar,23,324979,395083
cent,1,324979,395083
centavo,12,324979,395083
centena,71,324979,395083
centenario,1,324979,395083
centenasd,1,324979,395083
center,13,324979,395083
centilitro,1,324979,395083
centimetro,2,324979,395083
central,49,324979,395083
centrao,7,324979,395083
centrar,120,324979,395083
centro,14,324979,395083
centroesquerdista,2,324979,395083
centronort,1,324979,395083
centrooest,1,324979,395083
centuria,1,324979,395083
ceo,17,324979,395083
cep,15,324979,395083
cepa,15,324979,395083
cepinscrico,1,324979,395083
ceptec,1,324979,395083
cer,1,324979,395083
cerar,1,324979,395083
ceratopsideo,1,324979,395083
cercania,1,324979,395083
cercar,183,324979,395083
cerda,3,324979,395083
cereal,3,324979,395083
cerebr,16,324979,395083
cerebro,39,324979,395083
cerebrovascular,1,324979,395083
ceresgo,1,324979,395083
cerimoni,2,324979,395083
cerimonia,12,324979,395083
cerimoniar,1,324979,395083
cerimonio,1,324979,395083
cerrar,4,324979,395083
certa,1,324979,395083
certar,68,324979,395083
certi,4,324979,395083
certidao,7,324979,395083
certificacao,3,324979,395083
certificar,20,324979,395083
certifiques,3,324979,395083
certo,43,324979,395083
certo8,1,324979,395083
certomensagem,1,324979,395083
certopttc,1,324979,395083
certosegundo,1,324979,395083
certosesta,1,324979,395083
cerullo,1,324979,395083
cervejar,34,324979,395083
cervejaria,1,324979,395083
cervero,1,324979,395083
cesar,24,324979,395083
cesariano,2,324979,395083
cese,1,324979,395083
cessao,2,324979,395083
cessar,6,324979,395083
cessionario,1,324979,395083
cest,1,324979,395083
cesta,89,324979,395083
cet,1,324979,395083
cetran,1,324979,395083
ceu,40,324979,395083
cezario,1,324979,395083
cf,24,324979,395083
cfm,2,324979,395083
cfq,1,324979,395083
cgi,1,324979,395083
cgu,2,324979,395083
ch0cad0,2,324979,395083
cha,64,324979,395083
chacara,3,324979,395083
chacinar,4,324979,395083
chaco,3,324979,395083
chacoalhar,1,324979,395083
chacota,9,324979,395083
chacra,5,324979,395083
chagar,7,324979,395083
chaglla,1,324979,395083
chaia,1,324979,395083
chaibub,1,324979,395083
chale,1,324979,395083
chamacanario,1,324979,395083
chamaqueamaetaonanabel,1,324979,395083
chamar,501,324979,395083
chamas,7,324979,395083
chamativo,1,324979,395083
chameio,1,324979,395083
chamin,1,324979,395083
chamon,2,324979,395083
chanc,95,324979,395083
chancel,6,324979,395083
chancelar,6,324979,395083
chanel,2,324979,395083
chang,2,324979,395083
changchun,2,324979,395083
changheb,2,324979,395083
chantageador,1,324979,395083
chantagear,4,324979,395083
chantagem,6,324979,395083
chao,60,324979,395083
chaopa,1,324979,395083
chaorolando,7,324979,395083
chaorui,1,324979,395083
chapadao,1,324979,395083
chapar,17,324979,395083
chapeco,14,324979,395083
chapecoens,1,324979,395083
chapeu,11,324979,395083
chaplin,1,324979,395083
chapman,1,324979,395083
chapo,2,324979,395083
charentonlepont,1,324979,395083
charg,10,324979,395083
charlar,11,324979,395083
charlata,3,324979,395083
charlatao,3,324979,395083
charli,17,324979,395083
charlott,1,324979,395083
charmoso,1,324979,395083
charuto,1,324979,395083
chat,13,324979,395083
chatear,4,324979,395083
chato,1,324979,395083
chattanooga,2,324979,395083
chaui,4,324979,395083
chauvin,2,324979,395083
chave,18,324979,395083
chavez,7,324979,395083
chavezpetista,2,324979,395083
chavo,1,324979,395083
che,12,324979,395083
chebabo,1,324979,395083
checador,2,324979,395083
checagem,49,324979,395083
checagen,13,324979,395083
checar,252,324979,395083
check,2,324979,395083
checkin,2,324979,395083
checo,1,324979,395083
chef,2,324979,395083
chefao,5,324979,395083
chefe,86,324979,395083
chefiar,7,324979,395083
chegadelockdown,1,324979,395083
chegar,544,324979,395083
chegavem,1,324979,395083
cheia,1,324979,395083
cheiacontinuar,1,324979,395083
cheiaparaben,1,324979,395083
cheiapedido,1,324979,395083
cheio,96,324979,395083
cheioslonomia,1,324979,395083
cheirar,21,324979,395083
chelala,1,324979,395083
chemi,1,324979,395083
chemic,3,324979,395083
chemtrail,3,324979,395083
chen,5,324979,395083
chequ,1,324979,395083
cher,3,324979,395083
chernobyl,1,324979,395083
cherri,1,324979,395083
chespirito,1,324979,395083
chet,1,324979,395083
chi,2,324979,395083
chianti,1,324979,395083
chiappano,3,324979,395083
chiar,5,324979,395083
chicago,7,324979,395083
chiclet,3,324979,395083
chicletinho,1,324979,395083
chico,37,324979,395083
chifr,1,324979,395083
chifrar,1,324979,395083
chihuahua,2,324979,395083
chikungunya,1,324979,395083
chil3,1,324979,395083
child,1,324979,395083
children,1,324979,395083
chile,54,324979,395083
chileno,12,324979,395083
chili,1,324979,395083
chiliqu,2,324979,395083
chilli,1,324979,395083
chimarrao,1,324979,395083
chimpanz,1,324979,395083
china,1,324979,395083
chinaa,1,324979,395083
chinacubana,1,324979,395083
chinadoria,2,324979,395083
chinahipocrisia,1,324979,395083
chinao,1,324979,395083
chinar,10,324979,395083
chinaversao,1,324979,395083
chinaviru,4,324979,395083
chine,394,324979,395083
chinela,1,324979,395083
chines,2,324979,395083
chinesao,1,324979,395083
chinesasa,1,324979,395083
chinesnosso,1,324979,395083
ching,2,324979,395083
chinga,1,324979,395083
chingl,1,324979,395083
chino,509,324979,395083
chinopara,1,324979,395083
chip,19,324979,395083
chiqu,2,324979,395083
chiqueirinho,1,324979,395083
chiqueiro,1,324979,395083
chiquinho,1,324979,395083
chiquitania,1,324979,395083
chlnesa,1,324979,395083
chloro,2,324979,395083
chn,2,324979,395083
chocant,20,324979,395083
chocar,47,324979,395083
choco,4,324979,395083
chocol,2,324979,395083
chofer,1,324979,395083
chomski,1,324979,395083
chop,2,324979,395083
chopinho,2,324979,395083
chopinhomandetta,1,324979,395083
chopp,2,324979,395083
choppeira,5,324979,395083
choqu,1,324979,395083
choradeira,1,324979,395083
chorar,69,324979,395083
chover,9,324979,395083
chow,6,324979,395083
chri,1,324979,395083
christi,1,324979,395083
christian,2,324979,395083
christison,1,324979,395083
christoph,2,324979,395083
chubbyemu,1,324979,395083
chuck,1,324979,395083
chullora,1,324979,395083
chulo,4,324979,395083
chumbar,10,324979,395083
chumbo,2,324979,395083
chupar,6,324979,395083
chupim,1,324979,395083
churchil,4,324979,395083
churrascaria,2,324979,395083
churrasco,13,324979,395083
churrasqueira,3,324979,395083
churro,1,324979,395083
chutar,5,324979,395083
chuteira,1,324979,395083
chuva,61,324979,395083
chuveiro,7,324979,395083
chuvinhar,2,324979,395083
chuvoso,3,324979,395083
cia,1,324979,395083
ciar,23,324979,395083
ciavamo,1,324979,395083
ciaversao,1,324979,395083
cibellerodovalho,1,324979,395083
cibernetico,10,324979,395083
ciberseguranca,1,324979,395083
cicatriz,6,324979,395083
cicatrizacao,1,324979,395083
cicatrizar,1,324979,395083
cicero,1,324979,395083
ciclano,1,324979,395083
ciclico,1,324979,395083
ciclista,4,324979,395083
ciclo,7,324979,395083
ciclon,4,324979,395083
ciclovia,3,324979,395083
cicrculando,1,324979,395083
cicv,1,324979,395083
cid,19,324979,395083
cidad,630,324979,395083
cidada,1,324979,395083
cidadania,28,324979,395083
cidadao,141,324979,395083
cidadesed,1,324979,395083
cidadeselecion,1,324979,395083
cidao,1,324979,395083
cidinha,2,324979,395083
cidoca,1,324979,395083
cie,1,324979,395083
cielo,6,324979,395083
ciencia,76,324979,395083
cient,9,324979,395083
cientifica,3,324979,395083
cientificament,9,324979,395083
cientificamenteno,1,324979,395083
cientificao,1,324979,395083
cientifico,147,324979,395083
cientista,97,324979,395083
cientistachef,3,324979,395083
ciev,7,324979,395083
cievsba,1,324979,395083
cifrar,8,324979,395083
cigarrar,9,324979,395083
cigarro,2,324979,395083
cilia,1,324979,395083
cilindrar,1,324979,395083
cilindro,6,324979,395083
cilon,1,324979,395083
cimena,1,324979,395083
cimentar,3,324979,395083
cincar,5,324979,395083
cinchona,1,324979,395083
cineasta,2,324979,395083
cinegrafista,4,324979,395083
cinelandia,1,324979,395083
cinema,16,324979,395083
cinematografico,4,324979,395083
cinematologia,1,324979,395083
cingapura,2,324979,395083
cinicament,1,324979,395083
cinico,2,324979,395083
cinquenta,5,324979,395083
cintura,2,324979,395083
cinzar,13,324979,395083
cinzasvulcao,1,324979,395083
cio,10,324979,395083
circo,9,324979,395083
circuitar,1,324979,395083
circulacao,38,324979,395083
circulacaoem,1,324979,395083
circulana,1,324979,395083
circulant,1,324979,395083
circular,1681,324979,395083
circulo,11,324979,395083
circunstancia,11,324979,395083
circunstanciado,1,324979,395083
ciro,33,324979,395083
cirogomescriminosolid,1,324979,395083
cirqu,2,324979,395083
cirros,3,324979,395083
cirurgia,20,324979,395083
cirurgiadentista,2,324979,395083
cirurgiao,3,324979,395083
cirurgico,9,324979,395083
cisjordania,1,324979,395083
cisn,3,324979,395083
cistico,2,324979,395083
citacao,9,324979,395083
citar,186,324979,395083
citi,1,324979,395083
citocina,3,324979,395083
citoplasma,2,324979,395083
cituacao,1,324979,395083
ciudad,1,324979,395083
ciudana,1,324979,395083
cium,3,324979,395083
civel,2,324979,395083
civico,4,324979,395083
civicomilitar,1,324979,395083
civil,122,324979,395083
civilidad,1,324979,395083
civilizacao,1,324979,395083
civilizar,3,324979,395083
ciw,1,324979,395083
cj,1,324979,395083
clair,1,324979,395083
clalit,1,324979,395083
clamar,17,324979,395083
clamor,3,324979,395083
clamorrepass,1,324979,395083
clanci,1,324979,395083
clandestinament,1,324979,395083
clandestino,13,324979,395083
clapton,2,324979,395083
claquet,1,324979,395083
clarament,18,324979,395083
claranunes,1,324979,395083
clarao,1,324979,395083
clarear,1,324979,395083
clarenc,6,324979,395083
clarissa,5,324979,395083
clark,1,324979,395083
claro,132,324979,395083
class,41,324979,395083
classico,12,324979,395083
classificacao,7,324979,395083
classificar,31,324979,395083
classificatoria,1,324979,395083
classmceselresstart,2,324979,395083
classr,1,324979,395083
claudia,9,324979,395083
claudio,11,324979,395083
clausula,2,324979,395083
clavicula,1,324979,395083
cleav,1,324979,395083
cleber,1,324979,395083
clement,1,324979,395083
clemson,1,324979,395083
cleo,4,324979,395083
clero,1,324979,395083
clicar,170,324979,395083
click,1,324979,395083
client,41,324979,395083
clientesno,1,324979,395083
clima,22,324979,395083
climatempo,2,324979,395083
climatico,19,324979,395083
climatismo,1,324979,395083
clinicaescola,1,324979,395083
clinicar,1,324979,395083
clinico,88,324979,395083
clinton,13,324979,395083
clipe,3,324979,395083
clonar,12,324979,395083
cloriquina,1,324979,395083
cloro,6,324979,395083
cloroformio,1,324979,395083
cloroquina,196,324979,395083
cloroquinamuito,1,324979,395083
cloroquna,1,324979,395083
clororoquina,1,324979,395083
clovi,2,324979,395083
clt,3,324979,395083
club,4,324979,395083
clube,59,324979,395083
clube1,1,324979,395083
clubismo,1,324979,395083
clymer,1,324979,395083
cm,6,324979,395083
cmgmeooo,1,324979,395083
cml,1,324979,395083
cmpi,1,324979,395083
cnh,32,324979,395083
cnj,2,324979,395083
cnm,1,324979,395083
cnn,50,324979,395083
cnpj,2,324979,395083
cnpq,4,324979,395083
cnsa,2,324979,395083
cnsp,1,324979,395083
co,5,324979,395083
co14,1,324979,395083
co184,1,324979,395083
co2,4,324979,395083
coa,1,324979,395083
coacao,2,324979,395083
coach,2,324979,395083
coaf,12,324979,395083
coagir,2,324979,395083
coagulacao,10,324979,395083
coagular,5,324979,395083
coagulo,17,324979,395083
coahuila,1,324979,395083
coala,3,324979,395083
coalizao,2,324979,395083
coar,1,324979,395083
coast,1,324979,395083
coautoria,1,324979,395083
cobaia,25,324979,395083
cobalt,2,324979,395083
cobertor,1,324979,395083
cobertura,17,324979,395083
cobicar,3,324979,395083
cobicoso,2,324979,395083
cobralo,1,324979,395083
cobranca,18,324979,395083
cobrar,76,324979,395083
cobrindolh,1,324979,395083
cobrir,43,324979,395083
cocacola,19,324979,395083
cocain,1,324979,395083
cocaina,42,324979,395083
cocal,1,324979,395083
cocalero,1,324979,395083
cocar,21,324979,395083
coceira,1,324979,395083
cocheiro,2,324979,395083
cochilar,1,324979,395083
coco,5,324979,395083
cocora,1,324979,395083
codificacao,2,324979,395083
codificar,1,324979,395083
codigo,75,324979,395083
codigofont,3,324979,395083
codigopin,1,324979,395083
codigosfont,2,324979,395083
codinom,5,324979,395083
coeficient,1,324979,395083
coelba,3,324979,395083
coelho,9,324979,395083
coeli,1,324979,395083
coen,1,324979,395083
coencov,1,324979,395083
coercitivo,1,324979,395083
coerent,4,324979,395083
coffe,1,324979,395083
cofiar,1,324979,395083
cofin,1,324979,395083
cofr,17,324979,395083
cofundador,1,324979,395083
cofundadora,1,324979,395083
cogitacao,1,324979,395083
cogitar,5,324979,395083
cognitivo,4,324979,395083
cogumelo,1,324979,395083
cohab,3,324979,395083
coibir,5,324979,395083
coimbra,2,324979,395083
coincidencia,24,324979,395083
coincidenciaessa,1,324979,395083
coincidentement,5,324979,395083
coincidir,7,324979,395083
coisaa,1,324979,395083
coiso,1,324979,395083
coitado,5,324979,395083
coitar,10,324979,395083
colaboracao,13,324979,395083
colaboracaopor,1,324979,395083
colaborador,22,324979,395083
colaborar,8,324979,395083
colaborativa,2,324979,395083
colagem,10,324979,395083
colageno,2,324979,395083
colalo,1,324979,395083
